TITLE,ACTIVE,URL_web,URL_facebook,URL_twitter,URL_youtube,URL_instagram,URL_telegram,URL_tiktok,URL_linkedin,DATE_START_year_offline,DATE_START_year_digital,DATE_START_day_digital,DATE_END_year_digital,DATE_END_day_digital,LOCATION_country,LOCATION_company_address,LOCATION_company_zipcode,LOCATION_town,REACH,NATIVE,PUBLISHER_media_group,PUBLISHER_company_name,PODCAST_offered,PODCAST_native,TOPIC_general_information,TOPIC_special_topic,TOPIC_special_topic_description,OWNERSHIP,DNR,ID_original,lat,lng,REVENUE_specify_other,LANGUAGE_specify_other,createdAt,updatedAt,publishedAt,URL_twitch,URL_whatsapp,platforms,languages,revenues,province,region
Tribuna Maresme,true,http://www.tribunamaresme.com/,https://www.facebook.com/tribunamaresmemesames,https://twitter.com/tribunamaresme,,https://www.instagram.com/tribunamaresme/,,,,,2002,,,,ES,"Lourdes, 40. 08330 PREMIÀ DE MAR",08330,Maresme,local,false,,,false,false,true,General,,private,false,ES_3723,41.497407,2.3562726,,,2022-09-06T09:22:30.996Z,2023-01-27T11:11:18.664Z,2022-09-06T09:22:58.469Z,,,"web, print",catalan,Advertising,Barcelona,Cataluña
Tus Noticias de la Costera,true,http://www.tusnoticiasdelacostera.com/,https://www.facebook.com/Tus-Noticias-de-La-Costera-692903940778812/,https://twitter.com/noticiasdetnc,https://www.youtube.com/user/videosdetnr,,,,,,2014,,2023,,ES,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600,Alzira,local,true,,TUS NOTICIAS DE LA RIBERA S.L.,false,false,true,General,,private,false,ES_3743,39.1490688,-0.4374972,,,2022-09-06T09:21:51.639Z,2024-03-03T18:27:47.285Z,2022-09-06T09:22:58.469Z,,,web,"valencian, spanish",Advertising,Valencia/València,Comunitat Valenciana
Tus Noticias de la Plana,false,http://www.tusnoticiasdelaplana.com/,https://www.facebook.com/Tus-Noticias-de-La-Plana-1573549546277307/,https://twitter.com/noticiasdetnp,https://www.youtube.com/user/videosdetnr,,,,,,2016,,2023,,ES,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600,Alzira,local,true,,TUS NOTICIAS DE LA RIBERA S.L.,false,false,true,General,,private,false,ES_3744,39.1490688,-0.4374972,,,2022-09-06T09:21:51.685Z,2024-03-03T18:28:04.056Z,2022-09-06T09:22:58.469Z,,,web,"spanish, valencian",Advertising,Valencia/València,Comunitat Valenciana
Tus Noticias de la Ribera,true,http://www.tusnoticiasdelaribera.com,https://www.facebook.com/Tus-Noticias-de-La-Ribera-390690201016468/,https://twitter.com/noticiasdetnr,https://www.youtube.com/user/videosdetnr,,,,,,2012,,,,ES,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600,Alzira,local,true,,TUS NOTICIAS DE LA RIBERA S.L.,false,false,true,General,,private,false,ES_3745,39.1490688,-0.4374972,,,2022-09-06T09:21:51.731Z,2023-01-27T11:11:29.834Z,2022-09-06T09:22:58.469Z,,,web,"valencian, spanish",Advertising,Valencia/València,Comunitat Valenciana
Tus Noticias de la Safor,true,http://www.tusnoticiasdelasafor.com/,https://www.facebook.com/Tus-Noticias-de-La-Safor-925322187581272/,https://twitter.com/noticiasdetns,https://www.youtube.com/user/videosdetnr,,,,,,2014,,,,ES,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600,Alzira,local,true,,TUS NOTICIAS DE LA RIBERA S.L.,false,false,true,General,,private,false,ES_3746,39.1490688,-0.4374972,,,2022-09-06T09:21:51.769Z,2023-01-27T11:11:29.854Z,2022-09-06T09:22:58.469Z,,,web,"valencian, spanish",Advertising,Valencia/València,Comunitat Valenciana
tvA,true,http://www.tv-a.es/,https://www.facebook.com/tvArtequatre,https://twitter.com/informaciontvA,https://www.youtube.com/user/tvAcontenidos,,,,,,2011,,,,ES,Santa Rosa 57 A1 - 03802 Alcoy (Alicante),03802,Alcoy,local,false,,"ARTE QUATRE VICTOR, S.L.",false,false,true,General,,private,false,ES_3759,38.6923043,-0.4847152,,,2022-09-06T09:21:50.588Z,2023-01-27T11:11:26.371Z,2022-09-06T09:22:58.469Z,,,"tv, web","spanish, valencian",Advertising,Alicante/Alacant,Comunitat Valenciana
TV Berguedà - Bages,true,http://tvbergueda.alacarta.cat/,https://www.facebook.com/televisiodelberguedaposts1254346781265317,https://twitter.com/tvbergueda,https://www.youtube.com/user/TeleBerga1,https://www.instagram.com/tvbergueda/,,,,,2017,,,,ES,"Casal d'avis, Plaça de Sant Joan, 08600 Berga, Barcelona",08600,Berguedà,local,false,XAL (Xarxa Audiovisual Local),"Xarxa Audiovisual Local, SL",false,false,true,General,,private,false,ES_3750,42.1020848,1.844675,,,2022-09-06T09:22:11.461Z,2023-01-27T11:11:18.686Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
TV Costa Brava,true,http://tvcostabrava.alacarta.cat/,https://www.facebook.com/tvcostabrava,https://twitter.com/tvcostabrava,,https://www.instagram.com/tvcostabrava/,,,,,2017,,,,ES,"Avinguda de Platja d'Aro, 228, 17248 S'Agaró, Girona",17248,Costa Brava,local,false,XAL (Xarxa Audiovisual Local),Xarxa Audiovisual Local (XAL),false,false,true,General,,private,false,ES_3752,41.7967243,3.048248,,,2022-09-06T09:22:38.410Z,2023-01-27T11:11:20.478Z,2022-09-06T09:22:58.469Z,,,"tv, web",catalan,,Girona,Cataluña
TV Girona,true,http://tvgirona.alacarta.cat/,https://www.facebook.com/tvgirona,https://twitter.com/tvgirona,https://www.youtube.com/channel/UCgvBb_VAPCNobvl_Ce2hvMw,https://www.instagram.com/tvgirona/,,,,,2017,,,,ES,"Av. de Sant Francesc, 8, 17001 Girona",17001,Girona,local,false,XAL (Xarxa Audiovisual Local),Xarxa Audiovisual Local (XAL),false,false,true,General,,private,false,ES_3753,41.9824216,2.8222526,,,2022-09-06T09:22:36.644Z,2023-01-27T11:11:20.494Z,2022-09-06T09:22:58.469Z,,,"tv, web, app",catalan,,Girona,Cataluña
TV Ripollès,false,https://www.corisamediagrup.com/,https://www.facebook.com/Televisi%C3%B3-del-Ripoll%C3%A8s-269055675223,https://twitter.com/CorisaMediaGrup,https://www.youtube.com/channel/UCIYQX8nibnZZBo-HhNa96hw,,,,,,2011,,2023,,ES,,17500,Ripollès,local,false,XAL (Xarxa Audiovisual Local),"Xarxa Audiovisual Local, SL",false,false,true,General,,unknown,false,ES_3755,42.2936141,2.2236667,,,2022-09-06T09:22:29.358Z,2024-03-03T18:29:17.222Z,2022-09-06T09:22:58.469Z,,,"tv, web, print, radio",catalan,,Girona,Cataluña
TV Tossa,false,http://www.tvtossa.cat/,https://www.facebook.com/TVTOSSa,https://twitter.com/tvtossa,https://www.youtube.com/channel/UCLgN9aqJEgxGA6Bp7rQc8Mg,,,,,,2010,,2017,,ES,"Avenida Ferran Agulló, Num. 2 , Planta AT   17320 Tossa de Mar   Girona",17320,Tossa de Mar,local,false,,Associació Amics de la Informació,false,false,false,No identificado,,private,false,ES_3757,41.7211476,2.9289494,,,2022-09-06T09:22:37.331Z,2024-03-03T22:18:04.062Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Girona,Cataluña
TV Vilanova del Vallès,true,http://tv.vilanovadelvalles.cat,,https://twitter.com/TVvdv,,,,,,,,,,,ES,"Plaça de l'Ajuntament, 1",08410,Vilanova del Vallès,local,false,,,,,,General,,public,false,ES_3758,41.554156038574156,2.288854945941825,,,2022-09-06T09:21:47.051Z,2023-02-17T13:56:55.506Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
UA1 Ràdio,true,http://www.ua1.cat/,https://www.facebook.com/radio.ua1,https://twitter.com/Ua1FM,https://www.instagram.com/ua1lleidaradio/,https://www.instagram.com/ua1lleidaradio/,,,,,2010,,,,ES,"Bisbe Martin Ruano,22 A-2 25006 Lleida",25006,Lleida,local,false,,"GRUPO SIMALRO, SL",true,false,true,General,,private,false,ES_3764,41.7929665,2.7578765,,,2022-09-06T09:22:35.710Z,2023-01-27T11:11:21.416Z,2022-09-06T09:22:58.469Z,,,"radio, app, web",catalan,"Subsidies (public or private), Advertising",Lleida,Cataluña
Vadevi.cat,true,http://elmon.cat/vadevi/,https://www.facebook.com/elmondiari,https://twitter.com/VADEVI,https://www.youtube.com/user/VADEVIcat,https://www.instagram.com/vadevi.cat/,https://t.me/s/vadevi,,,,2009,,,,ES,"Sant Antoni, 42 08172 Sant Cugat del Vallès (Barcelona)",08172,Barcelona,local,true,Grup Món,"EDITORA SINGULAR DIGITAL 2 GR, S.L.",false,false,false,Técnicas y profesionales,vitivinícola,private,false,ES_3784,41.4687335,2.0790992,,,2022-09-06T09:22:14.588Z,2023-01-27T11:11:18.744Z,2022-09-06T09:22:58.469Z,,,web,catalan,"Advertising, Subsidies (public or private)",Barcelona,Cataluña
València Diari,true,https://valenciadiari.com/,https://www.facebook.com/ValenciaDiari,https://twitter.com/ValenciaDiari,,https://www.instagram.com/valencia_diari_/,,,,,2017,,,,ES,"Calle del Marques de Campo, 13",46007,Valencia,local,true,,Real de a 8 Comunicación SL.,false,false,true,General,,private,false,ES_3790,39.46025601410668,-0.3871536443231182,,,2022-09-06T09:22:02.858Z,2023-02-17T16:59:42.883Z,2022-09-06T09:22:58.469Z,,,web,"spanish, valencian","Advertising, Subsidies (public or private)",Valencia/València,Comunitat Valenciana
València Extra,true,https://valenciaextra.com,https://www.facebook.com/valenciaextra/,https://twitter.com/vlcextra,https://www.youtube.com/channel/UCnRblpTOtymc2y3Blg_gqTw,https://www.instagram.com/valencia_extra/,,,,,2016,,,,ES,"Gaspar Torrella, 1, pta. 19 - Valencia - 46017",46017,Valencia,local,true,,"VALENCIA EXTRA, SL",false,false,true,General,,private,false,ES_3791,39.4536311,-0.3928259,,,2022-09-06T09:21:52.743Z,2023-01-27T11:11:29.914Z,2022-09-06T09:22:58.469Z,,,"print, web","spanish, valencian","Advertising, Subsidies (public or private)",Valencia/València,Comunitat Valenciana
Valencia Fiesta y Tradición,true,http://valenciafiestaytradicion.com/,https://www.facebook.com/valenciafiestaytradicion/,https://twitter.com/valenciafyt,https://www.youtube.com/channel/UC2uRW8CLwjectl-PpocGn8A,https://www.instagram.com/valenciafiestaytradicion/,,,,,2015,2015-08-24,,,ES,,,,local,true,,Javier Furió,false,false,false,Otros,fiestas y fallas,private,false,ES_3792,,,,,2022-09-06T09:22:48.807Z,2023-01-27T11:11:29.937Z,2022-09-06T09:22:58.469Z,,,web,valencian,Advertising,Valencia/València,Comunitat Valenciana
Valencia Noticias,true,https://valencianoticias.com/,https://www.facebook.com/vlcnoticias/,https://twitter.com/vlcnoticias,https://www.youtube.com/channel/UC3lmNgwG9tBNayNfnVGvLhQ/,https://www.instagram.com/valencianoticias_vlc/,,,,,2011,2011-12-01,,,ES,"Carrer d'Azcárraga, 2, 46008 València",46008,València,local,true,,"Valencia Información y Noticias, S.L.",false,false,true,General,,private,false,ES_3794,39.4745511,-0.388615,,,2022-09-06T09:21:52.947Z,2023-01-27T11:11:29.976Z,2022-09-06T09:22:58.469Z,,,web,"spanish, valencian","Advertising, Donations and crowdfunding",Valencia/València,Comunitat Valenciana
Valencia Noticies,false,http://valencianoticies.com/,https://www.facebook.com/vlcnoticias/,https://twitter.com/vlcnoticias,https://www.youtube.com/channel/UC3lmNgwG9tBNayNfnVGvLhQ/,https://www.instagram.com/valencianoticias_vlc/,,,,,2018,2018-01-01,2022,2022-02-28,ES,"Carrer d'Azcárraga, 2, 46008 València",46009,València,local,true,,"Valencia Información y Noticias, S.L.",false,false,true,General,,private,false,ES_3795,39.4745511,-0.388615,,,2022-09-06T09:21:52.989Z,2024-03-03T18:31:26.953Z,2022-09-06T09:22:58.469Z,,,web,valencian,Advertising,Valencia/València,Comunitat Valenciana
Valencia Plaza,true,http://www.valenciaplaza.com/,https://www.facebook.com/valencia.plaza,https://twitter.com/valenciaplaza,https://www.youtube.com/user/valenciaplazatv,https://www.instagram.com/valenciaplaza_com/,,,,,2010,,,,ES,"Roger de Lauria, 19 4 A - Valencia 46002",46002,Valencia,local,true,,Ediciones Plaza SL,true,false,true,General,,private,false,ES_3796,39.4694281,-0.3732906,,,2022-09-06T09:21:54.264Z,2023-01-27T11:11:30.016Z,2022-09-06T09:22:58.469Z,,,"web, print, app, radio","spanish, valencian",Advertising,Valencia/València,Comunitat Valenciana
Vallès Oriental Televisió,true,http://votv.alacarta.cat/,https://www.facebook.com/votv.cat,https://twitter.com/VOrientalTv,http://www.youtube.com/user/VOTVVallesOriental,https://www.instagram.com/votv/?hl=es,,,,,2017,,,,ES,Travessia de Les Corts 131  08028  - Barcelona,08028,Vallès Oriental,local,false,XAL (Xarxa Audiovisual Local),"Xarxa Audiovisual Local, SL",false,false,true,General,,public,false,ES_3804,41.3815466,2.1258208,,,2022-09-06T09:22:16.358Z,2023-01-27T11:11:18.778Z,2022-09-06T09:22:58.469Z,,,"app, tv, web",catalan,Advertising,Barcelona,Cataluña
Vallès Visió,true,http://www.vallesvisio.cat/,https://www.facebook.com/tvvallesvisio,https://twitter.com/vallesvisio,https://www.youtube.com/channel/UCPQuSit1IqL2dif0dLTUn7A,https://www.instagram.com/vvtelevisio,,,,,2006,,,,ES,"Cinco Pinos, número 1 · 08100 Mollet del Vallès",08100,"Vallès Occidental, Vallès Oriental",local,false,XAL (Xarxa Audiovisual Local),Vallès Visió,false,false,true,General,,public,false,ES_3805,41.5450948,2.2089109,,,2022-09-06T09:22:27.117Z,2023-01-27T11:11:18.797Z,2022-09-06T09:22:58.469Z,,,"web, app, tv",catalan,Advertising,Barcelona,Cataluña
Vallirana Televisió,false,http://www.vallirana.tv/,https://www.facebook.com/AjuntamentVallirana,https://twitter.com/Vallirana,,,,,,,,,,,ES,,,Vallirana,local,false,,,,,,,,,false,ES_3806,41.3848607,1.9317305,,,2022-09-06T09:22:12.150Z,2023-01-27T11:11:18.816Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Valors,true,http://www.valors.org/,https://www.facebook.com/RevistaValors,https://twitter.com/revistavalors,https://www.youtube.com/user/RevistaValors,https://www.instagram.com/revistavalors/,,,,,2004,,,,ES,"Portal de Valldeix, 17 2n pis 08301 Mataró",08301,Barcelona,local,false,,Associació Cultural Valors,true,false,false,Otros,reflexiones de valores humanos,private,false,ES_3808,41.5422421,2.446026,,,2022-09-06T09:22:31.843Z,2023-01-27T11:11:18.836Z,2022-09-06T09:22:58.469Z,,,"web, print, radio",catalan,"Donations and crowdfunding, Suscription, membership or payment",Barcelona,Cataluña
Verificat,true,https://www.verificat.cat/,https://www.facebook.com/Verificat.cat/,https://twitter.com/veri_fi_cat,,https://www.instagram.com/verifi_cat/,,,,,2019,,,2019-04-02,ES,"Carrer de la Marina, 368, 08025 Barcelona",08025,Barcelona,local,true,,Associació Verificat,,,,General,Fact-checking,private,false,,41.408609441942694,2.169559424325648,,,2023-02-19T19:24:23.420Z,2023-06-05T08:40:21.161Z,2023-02-19T19:24:26.101Z,,,web,"spanish, catalan","Subsidies (public or private), Donations and crowdfunding, Consultancy, events and other sources",Barcelona,Cataluña
Veu Anoia,true,http://veuanoia.cat/,https://www.facebook.com/veuanoia,https://twitter.com/veuanoia,https://www.youtube.com/channel/UCqkzHqLFx1tU1cp7rw6szzQ/videos,https://www.instagram.com/veuanoia/,https://t.me/veuanoia,,,,2006,,,,ES,Retir 40 a IGUALADA (08700),08700,Anoia,local,false,,PUBLICACIONS ANOIA SL (LA VEU),false,false,true,General,,,false,ES_3826,41.580166,1.6158579,,,2022-09-06T09:22:08.996Z,2023-01-27T11:11:18.899Z,2022-09-06T09:22:58.469Z,,,"web, print",catalan,"Advertising, Subsidies (public or private), Suscription, membership or payment",Barcelona,Cataluña
Via Empresa,true,http://www.viaempresa.cat/,https://www.facebook.com/VIAempresa.cat,https://twitter.com/viaempresa,https://www.youtube.com/channel/UCIDkXj0KtAxhXddiTRQ-95Q,https://www.instagram.com/viaempresa/,,,,,2013,,,,ES,"Sant Antoni, 42 08172 Sant Cugat del Vallès (Barcelona)",08172,Barcelona,local,true,,"PREMSA LOCAL SANT CUGAT, SL",false,false,false,Economía y empresa,empresas,private,false,ES_3828,41.4687335,2.0790992,,,2022-09-06T09:22:14.630Z,2023-01-27T11:11:18.922Z,2022-09-06T09:22:58.469Z,,,web,catalan,"Advertising, Branded content, Subsidies (public or private)",Barcelona,Cataluña
Vicolot Costabrava,false,http://www.vicolot.com/,https://www.facebook.com/VicOlot,https://twitter.com/vicolot,,,,,,,,,2016,2016-09-01,ES,,08500,"Osona, Garrotxa",local,false,,Central d'Edicions,,,,,,,false,ES_3836,41.9273762,2.2531929,,,2022-09-06T09:22:29.919Z,2023-01-27T11:11:18.994Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
VideoJocsCat,false,http://www.videojocscat.cat/,https://www.facebook.com/videojocs/,https://twitter.com/Videojocs1,,,,,,,2018,2018-09-14,2020,,ES,"C/ Sant Antoni, 42, 08172 Sant Cugat del Vallès (Barcelona)",08172,Sant Cugat del Vallès,local,true,Tot Media,"Totmedia Comunicació, S.L.",false,false,false,Ocio y entretenimiento,videojuegos,private,false,ES_3841,41.4695627,2.0809895,,,2022-09-06T09:22:14.806Z,2024-03-03T22:21:26.267Z,2022-09-06T09:22:58.469Z,,,web,catalan,"Subsidies (public or private), Advertising",Barcelona,Cataluña
Viladecans,false,http://www.viladecans.net/,https://www.facebook.com/PortaldeViladecans,,,,,,,,,,2017,2017-03-22,ES,"Antiga Riera, 8 Viladecans BARCELONA (España)",08840,Viladecans,local,true,,Fundació Ciutat de Viladecans,,,,,,,false,ES_3846,41.316352,2.0207953,,,2022-09-06T09:22:13.024Z,2023-01-27T11:11:19.039Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
VilaWeb,true,http://www.vilaweb.cat/,https://www.facebook.com/VilaWeb,https://twitter.com/VilaWeb,https://www.youtube.com/user/vilaweb,https://www.instagram.com/vilaweb/,https://t.me/vilaweb,,,,1995,1995-05-01,,,ES,"Ferlandina, 43; codi Postal: 08001; localitat: Barcelona",08001,,local,true,,"Partal Maresma i Associats, SL",false,false,true,General,,private,false,ES_3848,41.3795863,2.1683571,,,2022-09-06T09:22:21.460Z,2023-01-27T11:11:19.078Z,2022-09-06T09:22:58.469Z,,,"web, print, app",catalan,"Subsidies (public or private), Suscription, membership or payment, Donations and crowdfunding, Advertising, e-Commerce",Barcelona,Cataluña
Vinaròs News,true,http://www.vinarosnews.net/,https://www.facebook.com/NewsVinaros/,https://twitter.com/VinarosNews,https://www.youtube.com/user/VinarosNews,,,,,,1996,,,,ES,"Avd Llibertat, 2 – 5B 12500 Vinaròs (Castelló)n",12500,Vinaroz,local,false,,Josep Emili Fonollosa Antolí,false,false,true,General,,private,false,ES_3855,40.4725897,0.472465,,,2022-09-06T09:21:59.363Z,2023-01-27T11:11:27.155Z,2022-09-06T09:22:58.469Z,,,"web, print",valencian,"Advertising, Subsidies (public or private)",Castellón/Castelló,Comunitat Valenciana
Viu Felanitx,true,https://viufelanitx.com/,https://www.facebook.com/viufelanitx,https://twitter.com/ViufelanitxC,,,,,,,2010,,,,ES,"Felanixt, Mallorca",07200,Felanitx,local,true,,Àrea de Comunicació i Cultura S L,false,false,true,General,,private,false,ES_3865,39.4696851,3.148297,,,2022-09-06T09:22:38.796Z,2023-01-27T11:10:53.658Z,2022-09-06T09:22:58.469Z,,,web,"spanish, catalan",Advertising,Illes Balears,Balears; Illes
Viu Molins de Rei,true,http://www.viumolinsderei.com/,https://www.facebook.com/viumolinsderei,https://twitter.com/ViuMolinsdeRei,https://www.youtube.com/user/Viumolinsderei,https://www.instagram.com/viumolinsderei/,https://t.me/viumolinsderei,,,,2010,2010-11-01,,,ES,"Àngel Guimerà, 8, Molins de Rei, 08750 Molins de Rei, Barcelona",08750,Molins de Rei,local,true,,Viu Comunicació SCP,false,false,true,General,,private,false,ES_3866,41.4108564,2.0198005,,,2022-09-06T09:22:12.977Z,2023-01-27T11:11:19.118Z,2022-09-06T09:22:58.469Z,,,web,catalan,"Advertising, Suscription, membership or payment, Subsidies (public or private)",Barcelona,Cataluña
Viure als Pirineus,true,http://www.viurealspirineus.cat/,https://www.facebook.com/viurealspirineus,https://twitter.com/AmicsPirineu,https://www.youtube.com/channel/UCYyytpwEqBYDbFFog0Ow-4w,https://www.instagram.com/viurealspirineus_,,,,,2007,,,,ES,Girona n 15 local 3 - 25230 - Mollerussa (Lleida),25230,"Alt Urgell, Alta Ribagorça, Pallars Jussà, Pallars Sobirà, Cerdanya, Vall d’Aran",local,false,,"PLANDORA,!S.C.P.",false,false,true,General,,private,false,ES_3867,41.6226857,0.8913523,,,2022-09-06T09:22:01.933Z,2023-01-27T11:11:21.436Z,2022-09-06T09:22:58.469Z,,,"web, app, print",catalan,"Subsidies (public or private), Advertising",Lleida,Cataluña
Vox Uji Radio,true,http://www.radio.uji.es/,https://www.facebook.com/uji.val,https://twitter.com/voxujiradio,https://www.youtube.com/channel/UCP8clbMdZG8uA7A4clUcT_A,,,,,,2004,,,,ES,"Avinguda Sos Baynat, s/n, 12071 Castelló de la Plana",12071,Castellón,local,true,,Univesitat Jaume I,true,true,false,Educación,radio universitaria,public,false,ES_3884,39.992369,-0.0648462,,,2022-09-06T09:21:57.401Z,2023-01-27T11:11:27.181Z,2022-09-06T09:22:58.469Z,,,"web, radio",valencian,,Castellón/Castelló,Comunitat Valenciana
Weekand Sabadell,true,http://www.weekand.net/,https://www.facebook.com/weekand.sbd,https://twitter.com/WeekandSabadell,,https://www.instagram.com/weekandsabadell/,,,,,2009,2009-06-01,,,ES,"Carrer de Blasco de Garay, 68 2n 1a, 08202, Sabadell",08202,Sabadell,local,true,,"Weekand, SCP",false,false,false,Cultura (literatura; cine; música; arte),"cultura, poeís, y pensamiento",private,false,ES_3889,41.5429811,2.1158757,,,2022-09-06T09:22:16.201Z,2023-01-27T11:11:19.181Z,2022-09-06T09:22:58.469Z,,,web,catalan,Advertising,Barcelona,Cataluña
Weloba,false,http://www.weloba.cat/,https://www.facebook.com/LaTdP,https://twitter.com/LaTdP,,,,,,,2014,2014-03-01,,,ES,"Aribau, 230, C.P 08006, Barcelona",08006,Barcelona,national,true,,"PRODUCCIÓ DE COMUNICACIONS MEDIÀTIQUES, S.L.",,,,,,private,false,ES_3890,41.3954694,2.1503426,,,2022-09-06T09:22:18.725Z,2023-01-27T11:11:19.201Z,2022-09-06T09:22:58.469Z,,,web,"spanish, english, catalan",,Barcelona,Cataluña
